country_name_short,party_id,party_name_short,fb_page_created,month,fb_posts_n_monthly,fb_videos_n_monthly,fb_images_n_monthly
LTU,482,LRLS,2009-05-15,2023-10-01,29,3,22
LTU,482,LRLS,2009-05-15,2023-11-01,24,5,17
LTU,482,LRLS,2009-05-15,2023-12-01,28,4,21
LTU,581,DP,2009-08-27,2009-08-01,1,0,0
LTU,581,DP,2009-08-27,2009-09-01,2,0,0
LTU,581,DP,2009-08-27,2009-10-01,22,0,0
LTU,581,DP,2009-08-27,2009-11-01,22,0,0
LTU,581,DP,2009-08-27,2009-12-01,20,0,0
LTU,581,DP,2009-08-27,2011-02-01,1,0,1
LTU,581,DP,2009-08-27,2011-05-01,1,0,0
LTU,581,DP,2009-08-27,2011-10-01,35,2,1
LTU,581,DP,2009-08-27,2011-11-01,18,0,3
LTU,581,DP,2009-08-27,2011-12-01,8,0,0
LTU,581,DP,2009-08-27,2012-01-01,21,1,2
LTU,581,DP,2009-08-27,2012-02-01,18,0,1
LTU,581,DP,2009-08-27,2012-03-01,19,3,0
LTU,581,DP,2009-08-27,2012-04-01,4,1,0
LTU,581,DP,2009-08-27,2012-05-01,21,1,1
LTU,581,DP,2009-08-27,2012-06-01,20,1,0
LTU,581,DP,2009-08-27,2012-07-01,7,0,1
LTU,581,DP,2009-08-27,2012-08-01,5,0,0
LTU,581,DP,2009-08-27,2012-09-01,31,2,0
LTU,581,DP,2009-08-27,2012-10-01,24,0,0
LTU,581,DP,2009-08-27,2012-11-01,7,0,0
LTU,581,DP,2009-08-27,2012-12-01,16,0,1
LTU,581,DP,2009-08-27,2013-01-01,14,0,0
LTU,581,DP,2009-08-27,2013-02-01,14,1,1
LTU,581,DP,2009-08-27,2013-03-01,16,0,0
LTU,581,DP,2009-08-27,2013-04-01,12,0,0
LTU,581,DP,2009-08-27,2013-05-01,13,0,0
LTU,581,DP,2009-08-27,2013-06-01,12,0,0
LTU,581,DP,2009-08-27,2013-07-01,15,0,0
LTU,581,DP,2009-08-27,2013-08-01,10,0,0
LTU,581,DP,2009-08-27,2013-09-01,8,0,0
LTU,581,DP,2009-08-27,2013-10-01,14,0,0
LTU,581,DP,2009-08-27,2013-11-01,46,2,0
LTU,581,DP,2009-08-27,2013-12-01,25,0,1
LTU,581,DP,2009-08-27,2014-01-01,33,0,1
LTU,581,DP,2009-08-27,2014-02-01,29,0,1
LTU,581,DP,2009-08-27,2014-03-01,34,0,0
LTU,581,DP,2009-08-27,2014-04-01,19,1,0
LTU,581,DP,2009-08-27,2014-05-01,21,0,0
LTU,581,DP,2009-08-27,2014-06-01,2,0,0
LTU,581,DP,2009-08-27,2014-07-01,38,0,6
LTU,581,DP,2009-08-27,2014-08-01,16,0,1
LTU,581,DP,2009-08-27,2014-09-01,19,1,0
LTU,581,DP,2009-08-27,2014-10-01,13,0,2
LTU,581,DP,2009-08-27,2014-11-01,21,3,8
LTU,581,DP,2009-08-27,2014-12-01,16,4,3
LTU,581,DP,2009-08-27,2015-01-01,15,1,2
LTU,581,DP,2009-08-27,2015-02-01,18,2,4
LTU,581,DP,2009-08-27,2015-03-01,19,4,1
LTU,581,DP,2009-08-27,2015-04-01,15,0,2
LTU,581,DP,2009-08-27,2015-05-01,19,1,6
LTU,581,DP,2009-08-27,2015-06-01,27,3,16
LTU,581,DP,2009-08-27,2015-07-01,18,0,6
LTU,581,DP,2009-08-27,2015-08-01,10,0,2
LTU,581,DP,2009-08-27,2015-09-01,28,7,10
LTU,581,DP,2009-08-27,2015-10-01,47,3,22
LTU,581,DP,2009-08-27,2015-11-01,45,1,27
LTU,581,DP,2009-08-27,2015-12-01,35,4,17
LTU,581,DP,2009-08-27,2016-01-01,34,4,16
LTU,581,DP,2009-08-27,2016-02-01,38,3,22
LTU,581,DP,2009-08-27,2016-03-01,31,3,15
LTU,581,DP,2009-08-27,2016-04-01,24,2,14
LTU,581,DP,2009-08-27,2016-05-01,25,5,12
LTU,581,DP,2009-08-27,2016-06-01,16,5,5
LTU,581,DP,2009-08-27,2016-07-01,20,4,11
LTU,581,DP,2009-08-27,2016-08-01,23,4,5
LTU,581,DP,2009-08-27,2016-09-01,23,5,9
LTU,581,DP,2009-08-27,2016-10-01,7,1,5
LTU,581,DP,2009-08-27,2016-11-01,15,0,8
LTU,581,DP,2009-08-27,2016-12-01,18,0,12
LTU,581,DP,2009-08-27,2017-01-01,12,0,5
LTU,581,DP,2009-08-27,2017-02-01,20,1,7
LTU,581,DP,2009-08-27,2017-03-01,25,0,2
LTU,581,DP,2009-08-27,2017-04-01,28,0,7
LTU,581,DP,2009-08-27,2017-05-01,24,0,1
LTU,581,DP,2009-08-27,2017-06-01,17,0,0
LTU,581,DP,2009-08-27,2017-07-01,14,0,2
LTU,581,DP,2009-08-27,2017-08-01,12,1,6
LTU,581,DP,2009-08-27,2017-09-01,24,0,2
LTU,581,DP,2009-08-27,2017-10-01,20,0,1
LTU,581,DP,2009-08-27,2017-11-01,11,0,4
LTU,581,DP,2009-08-27,2017-12-01,15,0,3
LTU,581,DP,2009-08-27,2018-01-01,10,0,2
LTU,581,DP,2009-08-27,2018-02-01,13,0,1
LTU,581,DP,2009-08-27,2018-03-01,20,0,2
LTU,581,DP,2009-08-27,2018-04-01,19,0,4
LTU,581,DP,2009-08-27,2018-05-01,6,0,2
LTU,581,DP,2009-08-27,2018-06-01,18,0,0
LTU,581,DP,2009-08-27,2018-07-01,14,1,7
LTU,581,DP,2009-08-27,2018-08-01,16,0,5
LTU,581,DP,2009-08-27,2018-09-01,22,1,3
LTU,581,DP,2009-08-27,2018-10-01,34,6,6
LTU,581,DP,2009-08-27,2018-11-01,19,3,2
LTU,581,DP,2009-08-27,2018-12-01,20,2,5
LTU,581,DP,2009-08-27,2019-01-01,27,8,9
LTU,581,DP,2009-08-27,2019-02-01,30,12,9
LTU,581,DP,2009-08-27,2019-03-01,13,2,8
LTU,581,DP,2009-08-27,2019-04-01,18,2,8
LTU,581,DP,2009-08-27,2019-05-01,50,18,14
LTU,581,DP,2009-08-27,2019-06-01,10,3,4
LTU,581,DP,2009-08-27,2019-07-01,9,0,5
LTU,581,DP,2009-08-27,2019-08-01,7,0,4
LTU,581,DP,2009-08-27,2019-09-01,9,2,0
LTU,581,DP,2009-08-27,2019-10-01,15,1,7
LTU,581,DP,2009-08-27,2019-11-01,21,5,5
LTU,581,DP,2009-08-27,2019-12-01,23,4,4
LTU,581,DP,2009-08-27,2020-01-01,11,2,3
LTU,581,DP,2009-08-27,2020-02-01,12,3,2
LTU,581,DP,2009-08-27,2020-03-01,32,7,11
LTU,581,DP,2009-08-27,2020-04-01,23,5,5
LTU,581,DP,2009-08-27,2020-05-01,35,5,9
LTU,581,DP,2009-08-27,2020-06-01,30,10,9
LTU,581,DP,2009-08-27,2020-07-01,20,4,7
LTU,581,DP,2009-08-27,2020-08-01,26,2,6
LTU,581,DP,2009-08-27,2020-09-01,53,14,9
LTU,581,DP,2009-08-27,2020-10-01,41,16,10
LTU,581,DP,2009-08-27,2020-11-01,21,2,13
LTU,581,DP,2009-08-27,2020-12-01,20,1,5
LTU,581,DP,2009-08-27,2021-01-01,20,2,8
LTU,581,DP,2009-08-27,2021-02-01,37,5,17
LTU,581,DP,2009-08-27,2021-03-01,38,10,10
LTU,581,DP,2009-08-27,2021-04-01,33,7,13
LTU,581,DP,2009-08-27,2021-05-01,46,9,17
LTU,581,DP,2009-08-27,2021-06-01,49,4,23
LTU,581,DP,2009-08-27,2021-07-01,16,2,8
LTU,581,DP,2009-08-27,2021-08-01,25,4,5
LTU,581,DP,2009-08-27,2021-09-01,25,8,6
LTU,581,DP,2009-08-27,2021-10-01,40,11,11
LTU,581,DP,2009-08-27,2021-11-01,59,9,21
LTU,581,DP,2009-08-27,2021-12-01,30,7,9
LTU,581,DP,2009-08-27,2022-01-01,28,5,9
LTU,581,DP,2009-08-27,2022-02-01,22,4,9
LTU,581,DP,2009-08-27,2022-03-01,30,7,9
LTU,581,DP,2009-08-27,2022-04-01,43,16,13
LTU,581,DP,2009-08-27,2022-05-01,35,4,8
LTU,581,DP,2009-08-27,2022-06-01,38,8,12
LTU,581,DP,2009-08-27,2022-07-01,17,2,5
LTU,581,DP,2009-08-27,2022-08-01,26,5,9
LTU,581,DP,2009-08-27,2022-09-01,41,13,19
LTU,581,DP,2009-08-27,2022-10-01,30,12,12
LTU,581,DP,2009-08-27,2022-11-01,31,13,15
LTU,581,DP,2009-08-27,2022-12-01,29,6,6
LTU,581,DP,2009-08-27,2023-01-01,26,2,11
LTU,581,DP,2009-08-27,2023-02-01,59,8,37
LTU,581,DP,2009-08-27,2023-03-01,28,3,20
LTU,581,DP,2009-08-27,2023-04-01,25,9,10
LTU,581,DP,2009-08-27,2023-05-01,33,9,9
LTU,581,DP,2009-08-27,2023-06-01,24,12,8
LTU,581,DP,2009-08-27,2023-07-01,11,1,4
LTU,581,DP,2009-08-27,2023-08-01,14,2,7
LTU,581,DP,2009-08-27,2023-09-01,27,9,15
LTU,581,DP,2009-08-27,2023-10-01,25,10,13
LTU,581,DP,2009-08-27,2023-11-01,15,4,9
LTU,581,DP,2009-08-27,2023-12-01,17,7,10
LTU,983,LiCS,2010-11-08,2011-02-01,7,1,0
LTU,983,LiCS,2010-11-08,2011-03-01,3,0,0
LTU,983,LiCS,2010-11-08,2011-10-01,16,0,0
LTU,983,LiCS,2010-11-08,2011-11-01,15,0,0
LTU,983,LiCS,2010-11-08,2011-12-01,18,0,0
LTU,983,LiCS,2010-11-08,2012-01-01,11,0,1
LTU,983,LiCS,2010-11-08,2012-02-01,15,0,0
LTU,983,LiCS,2010-11-08,2012-03-01,44,0,19
LTU,983,LiCS,2010-11-08,2012-04-01,23,0,0
LTU,983,LiCS,2010-11-08,2012-05-01,11,0,0
LTU,983,LiCS,2010-11-08,2012-06-01,21,0,0
LTU,983,LiCS,2010-11-08,2012-07-01,12,0,1
LTU,983,LiCS,2010-11-08,2012-08-01,26,1,0
LTU,983,LiCS,2010-11-08,2012-09-01,21,0,0
LTU,983,LiCS,2010-11-08,2012-10-01,18,0,0
LTU,983,LiCS,2010-11-08,2013-04-01,9,0,0
LTU,983,LiCS,2010-11-08,2013-05-01,10,0,0
LTU,983,LiCS,2010-11-08,2013-06-01,12,0,0
LTU,983,LiCS,2010-11-08,2013-07-01,11,0,0
LTU,983,LiCS,2010-11-08,2013-08-01,5,0,0
LTU,983,LiCS,2010-11-08,2013-09-01,7,0,0
LTU,983,LiCS,2010-11-08,2013-10-01,12,0,0
LTU,983,LiCS,2010-11-08,2013-11-01,20,1,0
LTU,983,LiCS,2010-11-08,2013-12-01,14,1,0
LTU,983,LiCS,2010-11-08,2014-01-01,10,1,0
LTU,983,LiCS,2010-11-08,2014-02-01,10,2,0
LTU,983,LiCS,2010-11-08,2014-03-01,10,0,1
LTU,983,LiCS,2010-11-08,2014-04-01,11,1,1
LTU,983,LiCS,2010-11-08,2014-05-01,14,2,1
LTU,983,LiCS,2010-11-08,2014-06-01,3,0,0
LTU,983,LiCS,2010-11-08,2016-01-01,1,0,0
LUX,1234,CSV,2009-03-10,2011-04-01,1,0,0
LUX,1234,CSV,2009-03-10,2011-07-01,1,0,0
LUX,1234,CSV,2009-03-10,2011-08-01,1,0,0
LUX,1234,CSV,2009-03-10,2011-09-01,4,0,0
LUX,1234,CSV,2009-03-10,2012-01-01,1,0,0
LUX,1234,CSV,2009-03-10,2012-02-01,10,0,0
LUX,1234,CSV,2009-03-10,2012-03-01,14,0,0
LUX,1234,CSV,2009-03-10,2012-04-01,6,0,0
LUX,1234,CSV,2009-03-10,2012-05-01,29,1,1
LUX,1234,CSV,2009-03-10,2012-06-01,13,0,5
LUX,1234,CSV,2009-03-10,2012-07-01,20,0,0
LUX,1234,CSV,2009-03-10,2012-08-01,4,0,0
LUX,1234,CSV,2009-03-10,2012-09-01,20,1,1
LUX,1234,CSV,2009-03-10,2012-10-01,14,2,0
LUX,1234,CSV,2009-03-10,2012-11-01,12,1,0
LUX,1234,CSV,2009-03-10,2012-12-01,15,2,0
LUX,1234,CSV,2009-03-10,2013-01-01,7,0,0
LUX,1234,CSV,2009-03-10,2013-02-01,7,0,0
LUX,1234,CSV,2009-03-10,2013-03-01,26,1,0
LUX,1234,CSV,2009-03-10,2013-04-01,23,0,5
LUX,1234,CSV,2009-03-10,2013-05-01,10,0,0
LUX,1234,CSV,2009-03-10,2013-06-01,23,1,1
LUX,1234,CSV,2009-03-10,2013-07-01,35,0,1
LUX,1234,CSV,2009-03-10,2013-08-01,5,0,0
LUX,1234,CSV,2009-03-10,2013-09-01,14,1,1
LUX,1234,CSV,2009-03-10,2013-10-01,31,4,4
LUX,1234,CSV,2009-03-10,2013-11-01,5,0,0
LUX,1234,CSV,2009-03-10,2013-12-01,10,1,0
LUX,1234,CSV,2009-03-10,2014-01-01,14,0,1
LUX,1234,CSV,2009-03-10,2014-02-01,9,0,0
LUX,1234,CSV,2009-03-10,2014-03-01,16,0,1
LUX,1234,CSV,2009-03-10,2014-04-01,25,1,2
LUX,1234,CSV,2009-03-10,2014-05-01,34,0,7
LUX,1234,CSV,2009-03-10,2014-06-01,17,0,2
LUX,1234,CSV,2009-03-10,2014-07-01,16,0,2
LUX,1234,CSV,2009-03-10,2014-08-01,7,0,2
LUX,1234,CSV,2009-03-10,2014-09-01,11,0,1
LUX,1234,CSV,2009-03-10,2014-10-01,20,1,0
LUX,1234,CSV,2009-03-10,2014-11-01,31,0,3
LUX,1234,CSV,2009-03-10,2014-12-01,14,0,0
LUX,1234,CSV,2009-03-10,2015-01-01,11,1,1
LUX,1234,CSV,2009-03-10,2015-02-01,17,0,2
LUX,1234,CSV,2009-03-10,2015-03-01,21,0,4
LUX,1234,CSV,2009-03-10,2015-04-01,18,1,1
LUX,1234,CSV,2009-03-10,2015-05-01,45,1,5
LUX,1234,CSV,2009-03-10,2015-06-01,82,3,10
LUX,1234,CSV,2009-03-10,2015-07-01,57,1,1
LUX,1234,CSV,2009-03-10,2015-08-01,52,0,2
LUX,1234,CSV,2009-03-10,2015-09-01,42,1,3
LUX,1234,CSV,2009-03-10,2015-10-01,61,4,4
LUX,1234,CSV,2009-03-10,2015-11-01,55,3,6
LUX,1234,CSV,2009-03-10,2015-12-01,58,5,6
LUX,1234,CSV,2009-03-10,2016-01-01,46,2,2
LUX,1234,CSV,2009-03-10,2016-02-01,52,1,7
LUX,1234,CSV,2009-03-10,2016-03-01,81,6,10
LUX,1234,CSV,2009-03-10,2016-04-01,41,2,5
LUX,1234,CSV,2009-03-10,2016-05-01,36,1,14
LUX,1234,CSV,2009-03-10,2016-06-01,44,0,5
LUX,1234,CSV,2009-03-10,2016-07-01,52,4,2
LUX,1234,CSV,2009-03-10,2016-08-01,21,0,1
LUX,1234,CSV,2009-03-10,2016-09-01,41,2,4
LUX,1234,CSV,2009-03-10,2016-10-01,54,6,7
LUX,1234,CSV,2009-03-10,2016-11-01,51,6,4
LUX,1234,CSV,2009-03-10,2016-12-01,28,1,5
LUX,1234,CSV,2009-03-10,2017-01-01,47,3,4
LUX,1234,CSV,2009-03-10,2017-02-01,41,5,5
LUX,1234,CSV,2009-03-10,2017-03-01,64,8,4
LUX,1234,CSV,2009-03-10,2017-04-01,42,7,5
LUX,1234,CSV,2009-03-10,2017-05-01,91,12,37
LUX,1234,CSV,2009-03-10,2017-06-01,43,8,10
LUX,1234,CSV,2009-03-10,2017-07-01,67,15,12
LUX,1234,CSV,2009-03-10,2017-08-01,41,1,2
LUX,1234,CSV,2009-03-10,2017-09-01,55,8,2
LUX,1234,CSV,2009-03-10,2017-10-01,38,7,4
LUX,1234,CSV,2009-03-10,2017-11-01,49,1,2
LUX,1234,CSV,2009-03-10,2017-12-01,27,3,2
LUX,1234,CSV,2009-03-10,2018-01-01,47,6,10
LUX,1234,CSV,2009-03-10,2018-02-01,21,6,3
LUX,1234,CSV,2009-03-10,2018-03-01,25,7,11
LUX,1234,CSV,2009-03-10,2018-04-01,11,2,4
LUX,1234,CSV,2009-03-10,2018-05-01,25,7,12
LUX,1234,CSV,2009-03-10,2018-06-01,21,2,12
LUX,1234,CSV,2009-03-10,2018-07-01,17,7,6
LUX,1234,CSV,2009-03-10,2018-08-01,16,4,10
LUX,1234,CSV,2009-03-10,2018-09-01,28,9,11
LUX,1234,CSV,2009-03-10,2018-10-01,31,15,12
LUX,1234,CSV,2009-03-10,2018-11-01,9,5,0
LUX,1234,CSV,2009-03-10,2018-12-01,9,4,0
LUX,1234,CSV,2009-03-10,2019-01-01,17,9,2
LUX,1234,CSV,2009-03-10,2019-02-01,30,8,15
LUX,1234,CSV,2009-03-10,2019-03-01,47,11,22
LUX,1234,CSV,2009-03-10,2019-04-01,29,6,16
LUX,1234,CSV,2009-03-10,2019-05-01,51,20,29
LUX,1234,CSV,2009-03-10,2019-06-01,24,8,9
LUX,1234,CSV,2009-03-10,2019-07-01,51,16,26
LUX,1234,CSV,2009-03-10,2019-08-01,25,5,13
LUX,1234,CSV,2009-03-10,2019-09-01,24,6,14
LUX,1234,CSV,2009-03-10,2019-10-01,41,10,24
LUX,1234,CSV,2009-03-10,2019-11-01,42,12,20
LUX,1234,CSV,2009-03-10,2019-12-01,32,19,11
LUX,1234,CSV,2009-03-10,2020-01-01,18,7,4
LUX,1234,CSV,2009-03-10,2020-02-01,26,13,8
LUX,1234,CSV,2009-03-10,2020-03-01,25,9,6
LUX,1234,CSV,2009-03-10,2020-04-01,35,14,13
LUX,1234,CSV,2009-03-10,2020-05-01,46,22,17
LUX,1234,CSV,2009-03-10,2020-06-01,31,11,16
LUX,1234,CSV,2009-03-10,2020-07-01,40,18,15
LUX,1234,CSV,2009-03-10,2020-08-01,15,5,2
LUX,1234,CSV,2009-03-10,2020-09-01,36,16,9
LUX,1234,CSV,2009-03-10,2020-10-01,37,18,12
LUX,1234,CSV,2009-03-10,2020-11-01,24,12,6
LUX,1234,CSV,2009-03-10,2020-12-01,30,16,8
LUX,1234,CSV,2009-03-10,2021-01-01,34,16,9
LUX,1234,CSV,2009-03-10,2021-02-01,21,11,8
LUX,1234,CSV,2009-03-10,2021-03-01,19,8,4
LUX,1234,CSV,2009-03-10,2021-04-01,17,9,7
LUX,1234,CSV,2009-03-10,2021-05-01,25,13,9
LUX,1234,CSV,2009-03-10,2021-06-01,23,10,9
LUX,1234,CSV,2009-03-10,2021-07-01,24,17,5
LUX,1234,CSV,2009-03-10,2021-08-01,7,2,2
LUX,1234,CSV,2009-03-10,2021-09-01,11,4,6
LUX,1234,CSV,2009-03-10,2021-10-01,29,14,7
LUX,1234,CSV,2009-03-10,2021-11-01,22,14,4
LUX,1234,CSV,2009-03-10,2021-12-01,19,11,7
LUX,1234,CSV,2009-03-10,2022-01-01,20,9,7
LUX,1234,CSV,2009-03-10,2022-02-01,15,6,9
LUX,1234,CSV,2009-03-10,2022-03-01,29,12,16
LUX,1234,CSV,2009-03-10,2022-04-01,14,7,6
LUX,1234,CSV,2009-03-10,2022-05-01,16,7,8
LUX,1234,CSV,2009-03-10,2022-06-01,26,9,15
LUX,1234,CSV,2009-03-10,2022-07-01,26,11,13
LUX,1234,CSV,2009-03-10,2022-08-01,27,6,17
LUX,1234,CSV,2009-03-10,2022-09-01,38,7,24
LUX,1234,CSV,2009-03-10,2022-10-01,42,24,18
LUX,1234,CSV,2009-03-10,2022-11-01,30,7,19
LUX,1234,CSV,2009-03-10,2022-12-01,54,35,17
LUX,1234,CSV,2009-03-10,2023-01-01,16,7,9
LUX,1234,CSV,2009-03-10,2023-02-01,13,5,6
LUX,1234,CSV,2009-03-10,2023-03-01,27,15,10
LUX,1234,CSV,2009-03-10,2023-04-01,16,6,8
LUX,1234,CSV,2009-03-10,2023-05-01,36,9,23
LUX,1234,CSV,2009-03-10,2023-06-01,22,12,8
LUX,1234,CSV,2009-03-10,2023-07-01,31,17,13
LUX,1234,CSV,2009-03-10,2023-08-01,62,2,59
LUX,1234,CSV,2009-03-10,2023-09-01,35,16,17
LUX,1234,CSV,2009-03-10,2023-10-01,27,13,13
LUX,1234,CSV,2009-03-10,2023-11-01,13,3,7
LUX,1234,CSV,2009-03-10,2023-12-01,14,6,6
LUX,1582,AR|ADR,2010-04-18,2011-04-01,1,0,0
LUX,1582,AR|ADR,2010-04-18,2012-09-01,1,0,0
LUX,1582,AR|ADR,2010-04-18,2012-10-01,10,0,0
LUX,1582,AR|ADR,2010-04-18,2012-11-01,42,0,1
LUX,1582,AR|ADR,2010-04-18,2012-12-01,12,0,0
LUX,1582,AR|ADR,2010-04-18,2013-01-01,18,0,0
LUX,1582,AR|ADR,2010-04-18,2013-02-01,13,0,0
LUX,1582,AR|ADR,2010-04-18,2013-03-01,18,0,0
LUX,1582,AR|ADR,2010-04-18,2013-04-01,20,0,0
LUX,1582,AR|ADR,2010-04-18,2013-05-01,39,0,0
LUX,1582,AR|ADR,2010-04-18,2013-06-01,23,0,0
LUX,1582,AR|ADR,2010-04-18,2013-07-01,23,0,0
LUX,1582,AR|ADR,2010-04-18,2013-08-01,12,0,0
LUX,1582,AR|ADR,2010-04-18,2013-09-01,32,8,0
LUX,1582,AR|ADR,2010-04-18,2013-10-01,17,0,0
LUX,1582,AR|ADR,2010-04-18,2013-11-01,6,0,0
LUX,1582,AR|ADR,2010-04-18,2013-12-01,12,0,1
LUX,1582,AR|ADR,2010-04-18,2014-01-01,33,0,2
LUX,1582,AR|ADR,2010-04-18,2014-02-01,11,0,0
LUX,1582,AR|ADR,2010-04-18,2014-03-01,10,0,0
LUX,1582,AR|ADR,2010-04-18,2014-04-01,6,0,0
LUX,1582,AR|ADR,2010-04-18,2014-05-01,14,4,0
LUX,1582,AR|ADR,2010-04-18,2014-06-01,18,0,1
LUX,1582,AR|ADR,2010-04-18,2014-07-01,25,0,0
LUX,1582,AR|ADR,2010-04-18,2014-09-01,7,0,0
LUX,1582,AR|ADR,2010-04-18,2014-10-01,21,0,1
LUX,1582,AR|ADR,2010-04-18,2014-11-01,21,0,0
LUX,1582,AR|ADR,2010-04-18,2014-12-01,27,0,0
LUX,1582,AR|ADR,2010-04-18,2015-01-01,1,0,0
LUX,1582,AR|ADR,2010-04-18,2015-02-01,1,0,0
LUX,1582,AR|ADR,2010-04-18,2015-03-01,7,0,0
LUX,1582,AR|ADR,2010-04-18,2015-04-01,1,0,0
LUX,1582,AR|ADR,2010-04-18,2015-05-01,47,2,3
LUX,1582,AR|ADR,2010-04-18,2015-06-01,52,14,4
LUX,1582,AR|ADR,2010-04-18,2015-07-01,24,0,0
LUX,1582,AR|ADR,2010-04-18,2015-09-01,11,0,0
LUX,1582,AR|ADR,2010-04-18,2015-10-01,14,0,1
LUX,1582,AR|ADR,2010-04-18,2015-11-01,28,0,0
LUX,1582,AR|ADR,2010-04-18,2015-12-01,27,0,0
LUX,1582,AR|ADR,2010-04-18,2016-01-01,26,0,0
LUX,1582,AR|ADR,2010-04-18,2016-02-01,33,0,0
LUX,1582,AR|ADR,2010-04-18,2016-03-01,20,0,0
LUX,1582,AR|ADR,2010-04-18,2016-04-01,30,0,1
LUX,1582,AR|ADR,2010-04-18,2016-05-01,27,0,1
LUX,1582,AR|ADR,2010-04-18,2016-06-01,27,0,0
LUX,1582,AR|ADR,2010-04-18,2016-07-01,28,0,0
LUX,1582,AR|ADR,2010-04-18,2016-08-01,9,0,0
LUX,1582,AR|ADR,2010-04-18,2016-09-01,22,0,0
LUX,1582,AR|ADR,2010-04-18,2016-10-01,34,0,4
LUX,1582,AR|ADR,2010-04-18,2016-11-01,22,0,1
LUX,1582,AR|ADR,2010-04-18,2016-12-01,23,1,3
LUX,1582,AR|ADR,2010-04-18,2017-01-01,11,0,0
LUX,1582,AR|ADR,2010-04-18,2017-02-01,19,0,2
LUX,1582,AR|ADR,2010-04-18,2017-03-01,20,0,0
LUX,1582,AR|ADR,2010-04-18,2017-04-01,25,0,2
LUX,1582,AR|ADR,2010-04-18,2017-05-01,19,0,2
LUX,1582,AR|ADR,2010-04-18,2017-06-01,33,0,2
LUX,1582,AR|ADR,2010-04-18,2017-07-01,18,0,1
LUX,1582,AR|ADR,2010-04-18,2017-08-01,5,0,1
LUX,1582,AR|ADR,2010-04-18,2017-09-01,182,2,171
LUX,1582,AR|ADR,2010-04-18,2017-10-01,29,0,0
LUX,1582,AR|ADR,2010-04-18,2017-11-01,20,0,0
LUX,1582,AR|ADR,2010-04-18,2017-12-01,15,0,0
LUX,1582,AR|ADR,2010-04-18,2018-01-01,20,0,0
LUX,1582,AR|ADR,2010-04-18,2018-02-01,26,0,8
LUX,1582,AR|ADR,2010-04-18,2018-03-01,36,2,3
LUX,1582,AR|ADR,2010-04-18,2018-04-01,15,0,2
LUX,1582,AR|ADR,2010-04-18,2018-05-01,11,0,0
LUX,1582,AR|ADR,2010-04-18,2018-06-01,28,6,8
LUX,1582,AR|ADR,2010-04-18,2018-07-01,38,18,16
LUX,1582,AR|ADR,2010-04-18,2018-08-01,36,13,15
LUX,1582,AR|ADR,2010-04-18,2018-09-01,57,12,7
LUX,1582,AR|ADR,2010-04-18,2018-10-01,28,9,8
LUX,1582,AR|ADR,2010-04-18,2018-11-01,13,2,1
LUX,1582,AR|ADR,2010-04-18,2018-12-01,12,2,2
LUX,1582,AR|ADR,2010-04-18,2019-01-01,12,4,0
LUX,1582,AR|ADR,2010-04-18,2019-02-01,6,1,3
LUX,1582,AR|ADR,2010-04-18,2019-03-01,14,4,6
LUX,1582,AR|ADR,2010-04-18,2019-04-01,11,4,4
LUX,1582,AR|ADR,2010-04-18,2019-05-01,36,18,10
LUX,1582,AR|ADR,2010-04-18,2019-06-01,12,1,3
LUX,1582,AR|ADR,2010-04-18,2019-07-01,25,15,1
LUX,1582,AR|ADR,2010-04-18,2019-08-01,18,1,0
LUX,1582,AR|ADR,2010-04-18,2019-09-01,20,0,3
LUX,1582,AR|ADR,2010-04-18,2019-10-01,22,10,0
LUX,1582,AR|ADR,2010-04-18,2019-11-01,31,7,2
LUX,1582,AR|ADR,2010-04-18,2019-12-01,14,8,3
LUX,1582,AR|ADR,2010-04-18,2020-01-01,17,1,1
LUX,1582,AR|ADR,2010-04-18,2020-02-01,23,11,0
LUX,1582,AR|ADR,2010-04-18,2020-03-01,11,3,1
LUX,1582,AR|ADR,2010-04-18,2020-04-01,37,10,3
LUX,1582,AR|ADR,2010-04-18,2020-05-01,44,16,2
LUX,1582,AR|ADR,2010-04-18,2020-06-01,30,14,4
LUX,1582,AR|ADR,2010-04-18,2020-07-01,35,14,0
LUX,1582,AR|ADR,2010-04-18,2020-08-01,16,2,0
LUX,1582,AR|ADR,2010-04-18,2020-09-01,28,9,4
LUX,1582,AR|ADR,2010-04-18,2020-10-01,34,6,7
LUX,1582,AR|ADR,2010-04-18,2020-11-01,32,12,7
LUX,1582,AR|ADR,2010-04-18,2020-12-01,30,10,5
LUX,1582,AR|ADR,2010-04-18,2021-01-01,32,10,6
LUX,1582,AR|ADR,2010-04-18,2021-02-01,31,13,0
LUX,1582,AR|ADR,2010-04-18,2021-03-01,28,13,5
LUX,1582,AR|ADR,2010-04-18,2021-04-01,22,9,2
LUX,1582,AR|ADR,2010-04-18,2021-05-01,33,13,3
LUX,1582,AR|ADR,2010-04-18,2021-06-01,26,9,1
LUX,1582,AR|ADR,2010-04-18,2021-07-01,24,19,2
LUX,1582,AR|ADR,2010-04-18,2021-08-01,7,3,2
LUX,1582,AR|ADR,2010-04-18,2021-09-01,17,7,2
LUX,1582,AR|ADR,2010-04-18,2021-10-01,36,23,6
LUX,1582,AR|ADR,2010-04-18,2021-11-01,23,10,5
LUX,1582,AR|ADR,2010-04-18,2021-12-01,22,12,1
LUX,1582,AR|ADR,2010-04-18,2022-01-01,21,13,1
